time,V(N001),V(N002),I(V1),I(R1),I(C1),I(L1)
0.0007933,1.03678,0.192894,-8.43887e-05,-8.43887e-05,6.40642e-05,-0.000148453
0.0007934,1.03695,0.186487,-8.50463e-05,-8.50463e-05,8.26961e-05,-0.000167742
0.0007935,1.03712,0.178218,-8.58902e-05,-8.58902e-05,0.000100501,-0.000186391
0.0007936,1.03729,0.168168,-8.69122e-05,-8.69122e-05,0.000117301,-0.000204213
0.0007937,1.03746,0.156438,-8.81022e-05,-8.81022e-05,0.000132927,-0.00022103
0.0007938,1.03763,0.143145,-8.94485e-05,-8.94485e-05,0.000147225,-0.000236673
0.0007939,1.0378,0.128422,-9.09379e-05,-9.09379e-05,0.00016005,-0.000250988
0.000794,1.03797,0.112417,-9.25555e-05,-9.25555e-05,0.000171275,-0.00026383
0.0007941,1.03814,0.09529,-9.42854e-05,-9.42854e-05,0.000180786,-0.000275072
0.0007942,1.03832,0.0772113,-9.61105e-05,-9.61105e-05,0.00018849,-0.000284601
0.0007943,1.03849,0.0583623,-9.80126e-05,-9.80126e-05,0.000194309,-0.000292322
0.0007944,1.03866,0.0389313,-9.9973e-05,-9.9973e-05,0.000198185,-0.000298158
0.0007945,1.03883,0.0191128,-0.000101972,-0.000101972,0.000200079,-0.000302051
0.0007946,1.03901,-0.000895109,-0.00010399,-0.00010399,0.000199972,-0.000303963
0.0007947,1.03918,-0.0208923,-0.000106007,-0.000106007,0.000197866,-0.000303873
0.0007948,1.03936,-0.0406789,-0.000108004,-0.000108004,0.00019378,-0.000301784
0.0007949,1.03953,-0.0600569,-0.000109959,-0.000109959,0.000187757,-0.000297716
0.000795,1.03971,-0.0788327,-0.000111854,-0.000111854,0.000179856,-0.00029171
0.0007951,1.03988,-0.0968183,-0.00011367,-0.00011367,0.000170157,-0.000283827
0.0007952,1.04006,-0.113834,-0.000115389,-0.000115389,0.000158756,-0.000274145
0.0007953,1.04023,-0.12971,-0.000116994,-0.000116994,0.000145767,-0.000262762
0.0007954,1.04041,-0.144286,-0.00011847,-0.00011847,0.000131321,-0.000249791
0.0007955,1.04059,-0.157418,-0.000119801,-0.000119801,0.000115562,-0.000235362
0.0007956,1.04076,-0.168975,-0.000120974,-0.000120974,9.86464e-05,-0.00021962
0.0007957,1.04094,-0.178839,-0.000121978,-0.000121978,8.07447e-05,-0.000202723
0.0007958,1.04112,-0.186914,-0.000122803,-0.000122803,6.20355e-05,-0.000184839
0.0007959,1.0413,-0.193117,-0.000123442,-0.000123442,4.27059e-05,-0.000166148
0.000796,1.04148,-0.197388,-0.000123887,-0.000123887,2.29493e-05,-0.000146836
0.0007961,1.04166,-0.199683,-0.000124134,-0.000124134,2.96305e-06,-0.000127097
0.0007962,1.04184,-0.199979,-0.000124182,-0.000124182,-1.70528e-05,-0.000107129
0.0007963,1.04202,-0.198274,-0.000124029,-0.000124029,-3.68982e-05,-8.71309e-05
0.0007964,1.0422,-0.194584,-0.000123678,-0.000123678,-5.63747e-05,-6.73035e-05
0.0007965,1.04238,-0.188947,-0.000123132,-0.000123132,-7.52874e-05,-4.78451e-05
0.0007966,1.04256,-0.181418,-0.000122398,-0.000122398,-9.34473e-05,-2.89504e-05
0.0007967,1.04274,-0.172073,-0.000121481,-0.000121481,-0.000110673,-1.08087e-05
0.0007968,1.04292,-0.161006,-0.000120393,-0.000120393,-0.000126792,6.39865e-06
0.0007969,1.04311,-0.148327,-0.000119143,-0.000119143,-0.000141642,2.24992e-05
0.000797,1.04329,-0.134162,-0.000117745,-0.000117745,-0.000155077,3.73319e-05
0.0007971,1.04347,-0.118655,-0.000116213,-0.000116213,-0.000166961,5.07481e-05
0.0007972,1.04365,-0.101959,-0.000114561,-0.000114561,-0.000177175,6.26136e-05
0.0007973,1.04384,-0.0842412,-0.000112808,-0.000112808,-0.000185617,7.28095e-05
0.0007974,1.04402,-0.0656794,-0.00011097,-0.00011097,-0.000192204,8.12336e-05
0.0007975,1.04421,-0.046459,-0.000109067,-0.000109067,-0.000196868,8.78015e-05
0.0007976,1.04439,-0.0267722,-0.000107116,-0.000107116,-0.000199564,9.24474e-05
0.0007977,1.04458,-0.00681585,-0.000105139,-0.000105139,-0.000200264,9.51247e-05
0.0007978,1.04476,0.0132106,-0.000103155,-0.000103155,-0.000198961,9.58063e-05
0.0007979,1.04495,0.0331067,-0.000101184,-0.000101184,-0.000195669,9.44852e-05
0.000798,1.04514,0.0526736,-9.92462e-05,-9.92462e-05,-0.000190421,9.11745e-05
0.0007981,1.04532,0.0717157,-9.73607e-05,-9.73607e-05,-0.000183268,8.59072e-05
0.0007982,1.04551,0.0900425,-9.55467e-05,-9.55467e-05,-0.000174282,7.87356e-05
0.0007983,1.0457,0.107471,-9.38226e-05,-9.38226e-05,-0.000163554,6.97313e-05
0.0007984,1.04589,0.123826,-9.22059e-05,-9.22059e-05,-0.00015119,5.89843e-05
0.0007985,1.04607,0.138945,-9.07128e-05,-9.07128e-05,-0.000137314,4.66017e-05
0.0007986,1.04626,0.152677,-8.93585e-05,-8.93585e-05,-0.000122066,3.27071e-05
0.0007987,1.04645,0.164883,-8.81568e-05,-8.81568e-05,-0.000105596,1.74395e-05
0.0007988,1.04664,0.175443,-8.71198e-05,-8.71198e-05,-8.8071e-05,9.51171e-07
0.0007989,1.04683,0.18425,-8.62581e-05,-8.62581e-05,-6.96649e-05,-1.65931e-05
0.000799,1.04702,0.191216,-8.55804e-05,-8.55804e-05,-5.05623e-05,-3.50181e-05
0.0007991,1.04721,0.196273,-8.50939e-05,-8.50939e-05,-3.09541e-05,-5.41397e-05
0.0007992,1.0474,0.199368,-8.48034e-05,-8.48034e-05,-1.10364e-05,-7.3767e-05
0.0007993,1.04759,0.200472,-8.47122e-05,-8.47122e-05,8.99161e-06,-9.37038e-05
0.0007994,1.04779,0.199573,-8.48213e-05,-8.48213e-05,2.89297e-05,-0.000113751
0.0007995,1.04798,0.19668,-8.51298e-05,-8.51298e-05,4.85784e-05,-0.000133708
0.0007996,1.04817,0.191822,-8.56348e-05,-8.56348e-05,6.77414e-05,-0.000153376
0.0007997,1.04836,0.185048,-8.63315e-05,-8.63315e-05,8.62268e-05,-0.000172558
0.0007998,1.04856,0.176425,-8.72131e-05,-8.72131e-05,0.00010385,-0.000191063
0.0007999,1.04875,0.16604,-8.8271e-05,-8.8271e-05,0.000120435,-0.000208706
0.0008,1.04894,0.153996,-8.94947e-05,-8.94947e-05,0.000135815,-0.00022531
0.0008001,1.04914,0.140415,-9.08723e-05,-9.08723e-05,0.000149837,-0.000240709
0.0008002,1.04933,0.125431,-9.23901e-05,-9.23901e-05,0.000162361,-0.000254751
0.0008003,1.04953,0.109195,-9.40332e-05,-9.40332e-05,0.000173261,-0.000267294
0.0008004,1.04972,0.0918691,-9.57854e-05,-9.57854e-05,0.000182428,-0.000278213
0.0008005,1.04992,0.0736263,-9.76293e-05,-9.76293e-05,0.000189771,-0.0002874
0.0008006,1.05012,0.0546492,-9.95466e-05,-9.95466e-05,0.000195216,-0.000294763
0.0008007,1.05031,0.0351276,-0.000101518,-0.000101518,0.000198709,-0.000300228
0.0008008,1.05051,0.0152567,-0.000103525,-0.000103525,0.000200215,-0.000303741
0.0008009,1.05071,-0.00476488,-0.000105547,-0.000105547,0.000199719,-0.000305266
0.000801,1.0509,-0.0247368,-0.000107564,-0.000107564,0.000197226,-0.00030479
0.0008011,1.0511,-0.0444594,-0.000109556,-0.000109556,0.00019276,-0.000302316
0.0008012,1.0513,-0.0637354,-0.000111504,-0.000111504,0.000186367,-0.00029787
0.0008013,1.0515,-0.082372,-0.000113387,-0.000113387,0.000178109,-0.000291497
0.0008014,1.0517,-0.100183,-0.000115188,-0.000115188,0.000168071,-0.000283259
0.0008015,1.0519,-0.11699,-0.000116889,-0.000116889,0.000156352,-0.000273241
0.0008016,1.0521,-0.132625,-0.000118472,-0.000118472,0.00014307,-0.000261542
0.0008017,1.0523,-0.146932,-0.000119923,-0.000119923,0.000128356,-0.00024828
0.0008018,1.0525,-0.159768,-0.000121227,-0.000121227,0.00011236,-0.000233586
0.0008019,1.0527,-0.171004,-0.00012237,-0.00012237,9.52391e-05,-0.00021761
0.000802,1.0529,-0.180528,-0.000123343,-0.000123343,7.71662e-05,-0.000200509
0.0008021,1.0531,-0.188244,-0.000124135,-0.000124135,5.83216e-05,-0.000182456
0.0008022,1.05331,-0.194077,-0.000124738,-0.000124738,3.88937e-05,-0.000163632
0.0008023,1.05351,-0.197966,-0.000125147,-0.000125147,1.90768e-05,-0.000144224
0.0008024,1.05371,-0.199874,-0.000125358,-0.000125358,-9.30819e-07,-0.000124428
0.0008025,1.05391,-0.199781,-0.00012537,-0.00012537,-2.09292e-05,-0.00010444
0.0008026,1.05412,-0.197688,-0.000125181,-0.000125181,-4.07183e-05,-8.44623e-05
0.0008027,1.05432,-0.193616,-0.000124794,-0.000124794,-6.01003e-05,-6.46935e-05
0.0008028,1.05453,-0.187606,-0.000124213,-0.000124213,-7.88814e-05,-4.53319e-05
0.0008029,1.05473,-0.179718,-0.000123445,-0.000123445,-9.68736e-05,-2.65713e-05
0.000803,1.05494,-0.17003,-0.000122497,-0.000122497,-0.000113897,-8.59957e-06
0.0008031,1.05514,-0.158641,-0.000121378,-0.000121378,-0.000129782,8.40346e-06
0.0008032,1.05535,-0.145662,-0.000120101,-0.000120101,-0.000144369,2.42675e-05
0.0008033,1.05555,-0.131226,-0.000118678,-0.000118678,-0.000157512,3.88338e-05
0.0008034,1.05576,-0.115474,-0.000117124,-0.000117124,-0.00016908,5.19563e-05
0.0008035,1.05597,-0.0985664,-0.000115453,-0.000115453,-0.000178957,6.35037e-05
0.0008036,1.05618,-0.0806706,-0.000113685,-0.000113685,-0.000187045,7.33604e-05
0.0008037,1.05638,-0.0619661,-0.000111835,-0.000111835,-0.000193262,8.14274e-05
0.0008038,1.05659,-0.0426399,-0.000109923,-0.000109923,-0.000197547,8.76241e-05
0.0008039,1.0568,-0.0228852,-0.000107969,-0.000107969,-0.000199857,9.1888e-05
0.000804,1.05701,-0.0028995,-0.000105991,-0.000105991,-0.000200167,9.41766e-05
0.0008041,1.05722,0.0171172,-0.00010401,-0.00010401,-0.000198477,9.44665e-05
0.0008042,1.05743,0.0369649,-0.000102046,-0.000102046,-0.000194801,9.27548e-05
0.0008043,1.05764,0.056445,-0.000100119,-0.000100119,-0.000189178,8.90583e-05
0.0008044,1.05785,0.0753628,-9.82486e-05,-9.82486e-05,-0.000181662,8.34138e-05
0.0008045,1.05806,0.093529,-9.64531e-05,-9.64531e-05,-0.000172331,7.58775e-05
0.0008046,1.05827,0.110762,-9.47509e-05,-9.47509e-05,-0.000161275,6.65246e-05
0.0008047,1.05848,0.12689,-9.31593e-05,-9.31593e-05,-0.000148608,5.54484e-05
0.0008048,1.05869,0.14175,-9.16944e-05,-9.16944e-05,-0.000134454,4.27594e-05
0.0008049,1.05891,0.155196,-9.03711e-05,-9.03711e-05,-0.000118955,2.85844e-05
0.000805,1.05912,0.167091,-8.92028e-05,-8.92028e-05,-0.000102268,1.30648e-05
0.0008051,1.05933,0.177318,-8.82014e-05,-8.82014e-05,-8.45571e-05,-3.64431e-06
0.0008052,1.05955,0.185774,-8.73772e-05,-8.73772e-05,-6.60011e-05,-2.13761e-05
0.0008053,1.05976,0.192374,-8.67386e-05,-8.67386e-05,-4.6785e-05,-3.99535e-05
0.0008054,1.05997,0.197052,-8.62921e-05,-8.62921e-05,-2.71012e-05,-5.91909e-05
0.0008055,1.06019,0.199763,-8.60426e-05,-8.60426e-05,-7.14642e-06,-7.88961e-05
0.0008056,1.0604,0.200477,-8.59926e-05,-8.59926e-05,1.28798e-05,-9.88724e-05
0.0008057,1.06062,0.199189,-8.61429e-05,-8.61429e-05,3.27772e-05,-0.00011892
0.0008058,1.06083,0.195911,-8.64922e-05,-8.64922e-05,5.23468e-05,-0.000138839
0.0008059,1.06105,0.190677,-8.70373e-05,-8.70373e-05,7.13929e-05,-0.00015843
0.000806,1.06127,0.183538,-8.77729e-05,-8.77729e-05,8.9725e-05,-0.000177498
0.0008061,1.06148,0.174565,-8.86918e-05,-8.86918e-05,0.00010716,-0.000195852
0.0008062,1.0617,0.163849,-8.97851e-05,-8.97851e-05,0.000123523,-0.000213308
0.0008063,1.06192,0.151497,-9.10421e-05,-9.10421e-05,0.000138651,-0.000229693
0.0008064,1.06214,0.137632,-9.24504e-05,-9.24504e-05,0.000152392,-0.000244843
0.0008065,1.06235,0.122392,-9.39961e-05,-9.39961e-05,0.00016461,-0.000258606
0.0008066,1.06257,0.105931,-9.56641e-05,-9.56641e-05,0.000175181,-0.000270845
0.0008067,1.06279,0.0884133,-9.74378e-05,-9.74378e-05,0.000184,-0.000281438
0.0008068,1.06301,0.0700133,-9.92997e-05,-9.92997e-05,0.00019098,-0.00029028
0.0008069,1.06323,0.0509153,-0.000101231,-0.000101231,0.000196049,-0.000297281
0.000807,1.06345,0.0313104,-0.000103214,-0.000103214,0.000199158,-0.000302372
0.0008071,1.06367,0.0113945,-0.000105228,-0.000105228,0.000200276,-0.000305503
0.0008072,1.06389,-0.00863307,-0.000107252,-0.000107252,0.00019939,-0.000306643
0.0008073,1.06411,-0.0285721,-0.000109268,-0.000109268,0.000196511,-0.00030578
0.0008074,1.06433,-0.0482232,-0.000111256,-0.000111256,0.000191667,-0.000302922
0.0008075,1.06456,-0.0673899,-0.000113195,-0.000113195,0.000184905,-0.0002981
0.0008076,1.06478,-0.0858804,-0.000115066,-0.000115066,0.000176295,-0.000291361
0.0008077,1.065,-0.10351,-0.000116851,-0.000116851,0.000165922,-0.000282773
0.0008078,1.06522,-0.120102,-0.000118533,-0.000118533,0.000153889,-0.000272422
0.0008079,1.06545,-0.135491,-0.000120094,-0.000120094,0.000140318,-0.000260412
0.000808,1.06567,-0.149523,-0.000121519,-0.000121519,0.000125343,-0.000246863
0.0008081,1.0659,-0.162057,-0.000122795,-0.000122795,0.000109115,-0.00023191
0.0008082,1.06612,-0.172969,-0.000123909,-0.000123909,9.17958e-05,-0.000215705
0.0008083,1.06634,-0.182148,-0.000124849,-0.000124849,7.35585e-05,-0.000198408
0.0008084,1.06657,-0.189504,-0.000125607,-0.000125607,5.45856e-05,-0.000180193
0.0008085,1.0668,-0.194963,-0.000126176,-0.000126176,3.50668e-05,-0.000161243
0.0008086,1.06702,-0.198469,-0.000126549,-0.000126549,1.51972e-05,-0.000141746
0.0008087,1.06725,-0.199989,-0.000126724,-0.000126724,-4.82433e-06,-0.000121899
0.0008088,1.06747,-0.199507,-0.000126698,-0.000126698,-2.47977e-05,-0.0001019
0.0008089,1.0677,-0.197027,-0.000126473,-0.000126473,-4.45231e-05,-8.19498e-05
0.000809,1.06793,-0.192575,-0.00012605,-0.00012605,-6.38033e-05,-6.22471e-05
0.0008091,1.06816,-0.186194,-0.000125435,-0.000125435,-8.24455e-05,-4.29896e-05
0.0008092,1.06838,-0.17795,-0.000124633,-0.000124633,-0.000100263,-2.43702e-05
0.0008093,1.06861,-0.167923,-0.000123654,-0.000123654,-0.000117078,-6.5752e-06
0.0008094,1.06884,-0.156216,-0.000122506,-0.000122506,-0.000132723,1.02171e-05
0.0008095,1.06907,-0.142943,-0.000121201,-0.000121201,-0.00014704,2.58387e-05
0.0008096,1.0693,-0.128239,-0.000119754,-0.000119754,-0.000159887,4.0133e-05
0.0008097,1.06953,-0.112251,-0.000118178,-0.000118178,-0.000171135,5.2957e-05
0.0008098,1.06976,-0.095137,-0.00011649,-0.00011649,-0.000180672,6.4182e-05
0.0008099,1.06999,-0.0770699,-0.000114706,-0.000114706,-0.000188402,7.36957e-05
0.00081,1.07022,-0.0582297,-0.000112845,-0.000112845,-0.000194248,8.14027e-05
0.0008101,1.07045,-0.0388049,-0.000110926,-0.000110926,-0.000198152,8.72257e-05
0.0008102,1.07069,-0.0189897,-0.000108968,-0.000108968,-0.000200074,9.11062e-05
0.0008103,1.07092,0.00101769,-0.00010699,-0.00010699,-0.000199995,9.30051e-05
0.0008104,1.07115,0.0210172,-0.000105013,-0.000105013,-0.000197917,9.29034e-05
0.0008105,1.07138,0.0408089,-0.000103058,-0.000103058,-0.000193859,9.08016e-05
0.0008106,1.07162,0.0601948,-0.000101142,-0.000101142,-0.000187863,8.67207e-05
0.0008107,1.07185,0.0789811,-9.9287e-05,-9.9287e-05,-0.000179988,8.07013e-05
0.0008108,1.07209,0.0969799,-9.75106e-05,-9.75106e-05,-0.000170314,7.28031e-05
0.0008109,1.07232,0.114011,-9.58309e-05,-9.58309e-05,-0.000158936,6.31052e-05
0.000811,1.07255,0.129905,-9.4265e-05,-9.4265e-05,-0.000145969,5.1704e-05
0.0008111,1.07279,0.144502,-9.28288e-05,-9.28288e-05,-0.000131542,3.87135e-05
0.0008112,1.07303,0.157656,-9.15369e-05,-9.15369e-05,-0.0001158,2.42633e-05
0.0008113,1.07326,0.169236,-9.04025e-05,-9.04025e-05,-9.89003e-05,8.49774e-06
0.0008114,1.0735,0.179126,-8.94372e-05,-8.94372e-05,-8.10113e-05,-8.42587e-06
0.0008115,1.07373,0.187227,-8.86507e-05,-8.86507e-05,-6.23122e-05,-2.63385e-05
0.0008116,1.07397,0.193458,-8.80513e-05,-8.80513e-05,-4.29901e-05,-4.50612e-05
0.0008117,1.07421,0.197757,-8.76451e-05,-8.76451e-05,-2.32381e-05,-6.44071e-05
0.0008118,1.07445,0.200081,-8.74365e-05,-8.74365e-05,-3.2537e-06,-8.41828e-05
0.0008119,1.07468,0.200407,-8.74278e-05,-8.74278e-05,1.67632e-05,-0.000104191
0.000812,1.07492,0.19873,-8.76192e-05,-8.76192e-05,3.66123e-05,-0.000124232
0.0008121,1.07516,0.195069,-8.80092e-05,-8.80092e-05,5.60954e-05,-0.000144105
0.0008122,1.0754,0.18946,-8.85941e-05,-8.85941e-05,7.50174e-05,-0.000163612
0.0008123,1.07564,0.181958,-8.93682e-05,-8.93682e-05,9.31892e-05,-0.000182557
0.0008124,1.07588,0.172639,-9.03241e-05,-9.03241e-05,0.000110429,-0.000200753
0.0008125,1.07612,0.161596,-9.14524e-05,-9.14524e-05,0.000126565,-0.000218017
0.0008126,1.07636,0.14894,-9.27422e-05,-9.27422e-05,0.000141435,-0.000234177
0.0008127,1.0766,0.134796,-9.41806e-05,-9.41806e-05,0.00015489,-0.000249071
0.0008128,1.07684,0.119307,-9.57536e-05,-9.57536e-05,0.000166797,-0.00026255
0.0008129,1.07709,0.102627,-9.74458e-05,-9.74458e-05,0.000177035,-0.000274481
0.000813,1.07733,0.0849238,-9.92403e-05,-9.92403e-05,0.000185503,-0.000284744
0.0008131,1.07757,0.0663735,-0.00010112,-0.00010112,0.000192117,-0.000293236
0.0008132,1.07781,0.0471619,-0.000103065,-0.000103065,0.000196808,-0.000299873
0.0008133,1.07806,0.027481,-0.000105057,-0.000105057,0.000199532,-0.00030459
0.0008134,1.0783,0.00752779,-0.000107077,-0.000107077,0.000200261,-0.000307338
0.0008135,1.07854,-0.0124983,-0.000109104,-0.000109104,0.000198986,-0.000308091
0.0008136,1.07879,-0.0323969,-0.000111118,-0.000111118,0.000195722,-0.000306841
0.0008137,1.07903,-0.0519691,-0.0001131,-0.0001131,0.000190501,-0.000303601
0.0008138,1.07928,-0.0710192,-0.00011503,-0.00011503,0.000183374,-0.000298404
0.0008139,1.07952,-0.0893567,-0.000116888,-0.000116888,0.000174414,-0.000291302
0.000814,1.07977,-0.106798,-0.000118657,-0.000118657,0.00016371,-0.000282367
0.0008141,1.08001,-0.123169,-0.000120318,-0.000120318,0.000151368,-0.000271687
0.0008142,1.08026,-0.138306,-0.000121857,-0.000121857,0.000137513,-0.00025937
0.0008143,1.08051,-0.152057,-0.000123256,-0.000123256,0.000122283,-0.000245539
0.0008144,1.08075,-0.164286,-0.000124504,-0.000124504,0.000105829,-0.000230333
0.0008145,1.081,-0.174868,-0.000125587,-0.000125587,8.83179e-05,-0.000213905
0.0008146,1.08125,-0.1837,-0.000126495,-0.000126495,6.99231e-05,-0.000196418
0.0008147,1.0815,-0.190693,-0.000127219,-0.000127219,5.0829e-05,-0.000178048
0.0008148,1.08175,-0.195775,-0.000127752,-0.000127752,3.12266e-05,-0.000158979
0.0008149,1.082,-0.198898,-0.000128089,-0.000128089,1.13118e-05,-0.000139401
0.000815,1.08225,-0.200029,-0.000128227,-0.000128227,-8.71602e-06,-0.000119511
0.0008151,1.0825,-0.199158,-0.000128165,-0.000128165,-2.86568e-05,-9.95085e-05
0.0008152,1.08275,-0.196292,-0.000127904,-0.000127904,-4.8311e-05,-7.95927e-05
0.0008153,1.083,-0.191461,-0.000127446,-0.000127446,-6.74821e-05,-5.99635e-05
0.0008154,1.08325,-0.184713,-0.000126796,-0.000126796,-8.59785e-05,-4.08174e-05
0.0008155,1.0835,-0.176115,-0.000125961,-0.000125961,-0.000103615,-2.23462e-05
0.0008156,1.08375,-0.165753,-0.00012495,-0.00012495,-0.000120216,-4.73469e-06
0.0008157,1.084,-0.153732,-0.000123773,-0.000123773,-0.000135614,1.18406e-05
0.0008158,1.08425,-0.14017,-0.000122442,-0.000122442,-0.000149656,2.72138e-05
0.0008159,1.08451,-0.125205,-0.000120971,-0.000120971,-0.000162202,4.12309e-05
0.000816,1.08476,-0.108985,-0.000119374,-0.000119374,-0.000173126,5.37514e-05
0.0008161,1.08501,-0.091672,-0.000117668,-0.000117668,-0.000182318,6.46498e-05
0.0008162,1.08527,-0.0734402,-0.000115871,-0.000115871,-0.000189688,7.3817e-05
0.0008163,1.08552,-0.0544715,-0.000113999,-0.000113999,-0.00019516,8.1161e-05
0.0008164,1.08577,-0.0349554,-0.000112073,-0.000112073,-0.000198681,8.66082e-05
0.0008165,1.08603,-0.0150873,-0.000110112,-0.000110112,-0.000200215,9.01037e-05
0.0008166,1.08628,0.00493422,-0.000108135,-0.000108135,-0.000199747,9.16125e-05
0.0008167,1.08654,0.024909,-0.000106163,-0.000106163,-0.000197282,9.1119e-05
0.0008168,1.0868,0.0446372,-0.000104216,-0.000104216,-0.000192844,8.86281e-05
0.0008169,1.08705,0.0639216,-0.000102313,-0.000102313,-0.000186477,8.41644e-05
0.000817,1.08731,0.0825693,-0.000100474,-0.000100474,-0.000178246,7.77723e-05
0.0008171,1.08757,0.100394,-9.87171e-05,-9.87171e-05,-0.000168232,6.95153e-05
0.0008172,1.08782,0.117217,-9.70605e-05,-9.70605e-05,-0.000156536,5.94759e-05
0.0008173,1.08808,0.132871,-9.55209e-05,-9.55209e-05,-0.000143275,4.77542e-05
0.0008174,1.08834,0.147198,-9.4114e-05,-9.4114e-05,-0.000128581,3.44671e-05
0.0008175,1.0886,0.160056,-9.2854e-05,-9.2854e-05,-0.000112601,1.97473e-05
0.0008176,1.08886,0.171317,-9.17539e-05,-9.17539e-05,-9.54955e-05,3.74166e-06
0.0008177,1.08911,0.180866,-9.08248e-05,-9.08248e-05,-7.74348e-05,-1.339e-05
0.0008178,1.08937,0.18861,-9.00764e-05,-9.00764e-05,-5.85998e-05,-3.14766e-05
0.0008179,1.08963,0.19447,-8.95164e-05,-8.95164e-05,-3.91788e-05,-5.03376e-05
0.000818,1.08989,0.198387,-8.91507e-05,-8.91507e-05,-1.93661e-05,-6.97845e-05
0.0008181,1.09015,0.200324,-8.8983e-05,-8.8983e-05,6.40247e-07,-8.96233e-05
0.0008182,1.09042,0.20026,-8.90155e-05,-8.90155e-05,2.06402e-05,-0.000109656
0.0008183,1.09068,0.198196,-8.92481e-05,-8.92481e-05,4.04336e-05,-0.000129682
0.0008184,1.09094,0.194153,-8.96786e-05,-8.96786e-05,5.98228e-05,-0.000149501
0.0008185,1.0912,0.18817,-9.0303e-05,-9.0303e-05,7.86136e-05,-0.000168917
0.0008186,1.09146,0.180309,-9.11154e-05,-9.11154e-05,9.66183e-05,-0.000187734
0.0008187,1.09173,0.170647,-9.21078e-05,-9.21078e-05,0.000113657,-0.000205765
0.0008188,1.09199,0.159282,-9.32707e-05,-9.32707e-05,0.000129559,-0.000222829
0.0008189,1.09225,0.146326,-9.45926e-05,-9.45926e-05,0.000144165,-0.000238757
0.000819,1.09252,0.131909,-9.60606e-05,-9.60606e-05,0.000157329,-0.00025339
0.0008191,1.09278,0.116176,-9.76603e-05,-9.76603e-05,0.000168921,-0.000266581
0.0008192,1.09304,0.0992842,-9.9376e-05,-9.9376e-05,0.000178823,-0.000278199
0.0008193,1.09331,0.081402,-0.000101191,-0.000101191,0.000186936,-0.000288127
0.0008194,1.09357,0.0627084,-0.000103087,-0.000103087,0.000193181,-0.000296267
0.0008195,1.09384,0.0433903,-0.000105045,-0.000105045,0.000197493,-0.000302538
0.0008196,1.09411,0.023641,-0.000107046,-0.000107046,0.000199831,-0.000306877
0.0008197,1.09437,0.00365794,-0.000109071,-0.000109071,0.00020017,-0.000309241
0.0008198,1.09464,-0.016359,-0.0001111,-0.0001111,0.000198507,-0.000309607
0.0008199,1.09491,-0.0362098,-0.000113112,-0.000113112,0.000194859,-0.000307971
0.00082,1.09517,-0.0556957,-0.000115087,-0.000115087,0.000189263,-0.00030435
0.0008201,1.09544,-0.074622,-0.000117006,-0.000117006,0.000181774,-0.00029878
0.0008202,1.09571,-0.0927994,-0.000118851,-0.000118851,0.000172467,-0.000291318
0.0008203,1.09598,-0.110046,-0.000120602,-0.000120602,0.000161436,-0.000282038
0.0008204,1.09625,-0.12619,-0.000122244,-0.000122244,0.00014879,-0.000271034
0.0008205,1.09652,-0.141069,-0.000123758,-0.000123758,0.000134656,-0.000258415
0.0008206,1.09678,-0.154534,-0.000125132,-0.000125132,0.000119176,-0.000244308
0.0008207,1.09705,-0.166452,-0.000126351,-0.000126351,0.000102504,-0.000228854
0.0008208,1.09732,-0.176702,-0.000127403,-0.000127403,8.48065e-05,-0.000212209
0.0008209,1.0976,-0.185183,-0.000128278,-0.000128278,6.62611e-05,-0.000194539
0.000821,1.09787,-0.191809,-0.000128968,-0.000128968,4.70531e-05,-0.000176021
0.0008211,1.09814,-0.196514,-0.000129465,-0.000129465,2.73746e-05,-0.00015684
0.0008212,1.09841,-0.199252,-0.000129766,-0.000129766,7.42221e-06,-0.000137188
0.0008213,1.09868,-0.199994,-0.000129868,-0.000129868,-1.26044e-05,-0.000117263
0.0008214,1.09895,-0.198734,-0.000129769,-0.000129769,-3.2505e-05,-9.72637e-05
0.0008215,1.09923,-0.195483,-0.000129471,-0.000129471,-5.20806e-05,-7.73903e-05
0.0008216,1.0995,-0.190275,-0.000128977,-0.000128977,-7.11354e-05,-5.7842e-05
0.0008217,1.09977,-0.183162,-0.000128293,-0.000128293,-8.94789e-05,-3.88145e-05
0.0008218,1.10005,-0.174214,-0.000127426,-0.000127426,-0.000106928,-2.04983e-05
0.0008219,1.10032,-0.163521,-0.000126384,-0.000126384,-0.000123307,-3.07694e-06
0.000822,1.10059,-0.15119,-0.000125178,-0.000125178,-0.000138454,1.32752e-05
0.0008221,1.10087,-0.137345,-0.000123821,-0.000123821,-0.000152216,2.83942e-05
0.0008222,1.10114,-0.122123,-0.000122327,-0.000122327,-0.000164455,4.21287e-05
0.0008223,1.10142,-0.105678,-0.00012071,-0.00012071,-0.000175051,5.4341e-05
0.0008224,1.1017,-0.0881727,-0.000118987,-0.000118987,-0.000183896,6.49088e-05
0.0008225,1.10197,-0.0697831,-0.000117176,-0.000117176,-0.000190902,7.3726e-05
0.0008226,1.10225,-0.050693,-0.000115294,-0.000115294,-0.000195999,8.07044e-05
0.0008227,1.10253,-0.0310931,-0.000113362,-0.000113362,-0.000199136,8.57736e-05
0.0008228,1.1028,-0.0111795,-0.000111398,-0.000111398,-0.000200281,8.8883e-05
0.0008229,1.10308,0.00884858,-0.000109423,-0.000109423,-0.000199424,9.00009e-05
